# frame times for dvs-video.avi
# frame# time(s)
0	  0.020000
1	  0.030000
2	  0.040000
3	  0.050000
4	  0.060000
5	  0.070000
6	  0.080000
7	  0.090000
8	  0.100000
9	  0.110000
10	  0.120000
11	  0.130000
12	  0.140000
13	  0.150000
14	  0.160000
15	  0.170000
16	  0.180000
17	  0.190000
18	  0.200000
19	  0.210000
20	  0.220000
21	  0.230000
22	  0.240000
23	  0.250000
24	  0.260000
25	  0.270000
26	  0.280000
27	  0.290000
28	  0.300000
29	  0.310000
30	  0.320000
31	  0.330000
32	  0.340000
33	  0.350000
34	  0.360000
35	  0.370000
36	  0.380000
37	  0.390000
38	  0.400000
39	  0.410000
40	  0.420000
41	  0.430000
42	  0.440000
43	  0.450000
44	  0.460000
45	  0.470000
46	  0.480000
47	  0.490000
48	  0.500000
49	  0.510000
50	  0.520000
51	  0.530000
52	  0.540000
53	  0.550000
54	  0.560000
55	  0.570000
56	  0.580000
57	  0.590000
58	  0.600000
59	  0.610000
60	  0.620000
61	  0.630000
62	  0.640000
63	  0.650000
64	  0.660000
65	  0.670000
66	  0.680000
67	  0.690000
68	  0.700000
69	  0.710000
70	  0.720000
71	  0.730000
72	  0.740000
73	  0.750000
74	  0.760000
75	  0.770000
76	  0.780000
77	  0.790000
78	  0.800000
79	  0.810000
80	  0.820000
81	  0.830000
82	  0.840000
83	  0.850000
84	  0.860000
85	  0.870000
86	  0.880000
87	  0.890000
88	  0.900000
89	  0.910000
90	  0.920000
91	  0.930000
92	  0.940000
93	  0.950000
94	  0.960000
95	  0.970000
96	  0.980000
97	  0.990000
98	  1.000000
