# frame times for dvs-video.avi
# frame# time(s)
0	  0.019000
1	  0.029000
2	  0.039000
3	  0.049000
4	  0.059000
5	  0.069000
6	  0.079000
7	  0.089000
8	  0.099000
9	  0.109000
10	  0.119000
11	  0.129000
12	  0.139000
13	  0.149000
14	  0.159000
15	  0.169000
16	  0.179000
17	  0.189000
18	  0.199000
19	  0.209000
20	  0.219000
21	  0.229000
22	  0.239000
23	  0.249000
24	  0.259000
25	  0.269000
26	  0.279000
27	  0.289000
28	  0.299000
29	  0.309000
30	  0.319000
31	  0.329000
32	  0.339000
33	  0.349000
34	  0.359000
35	  0.369000
36	  0.379000
37	  0.389000
38	  0.399000
39	  0.409000
40	  0.419000
41	  0.429000
42	  0.439000
43	  0.449000
44	  0.459000
45	  0.469000
46	  0.479000
47	  0.489000
48	  0.499000
49	  0.509000
50	  0.519000
51	  0.529000
52	  0.539000
53	  0.549000
54	  0.559000
55	  0.569000
56	  0.579000
57	  0.589000
58	  0.599000
59	  0.609000
60	  0.619000
61	  0.629000
62	  0.639000
63	  0.649000
64	  0.659000
65	  0.669000
66	  0.679000
67	  0.689000
68	  0.699000
69	  0.709000
70	  0.719000
71	  0.729000
72	  0.739000
73	  0.749000
74	  0.759000
75	  0.769000
76	  0.779000
77	  0.789000
78	  0.799000
79	  0.809000
80	  0.819000
81	  0.829000
82	  0.839000
83	  0.849000
84	  0.859000
85	  0.869000
86	  0.879000
87	  0.889000
88	  0.899000
89	  0.909000
90	  0.919000
91	  0.929000
92	  0.939000
93	  0.949000
94	  0.959000
95	  0.969000
96	  0.979000
97	  0.989000
98	  0.999000
